Folder,Time,Avg Voltage,Avg Current,Heat input,Travel Speed,Wire Feed Rate
Test1_160A_20TS_160WFR,36.42,14.722,156.5,11.519965,20,160
Test1_160A_20TS_160WFR,36.52,14.869,156.5,11.6349925,20,160
Test1_160A_20TS_160WFR,36.62,14.521,156.62,11.371395100000004,20,160
Test1_160A_20TS_160WFR,36.72,14.539,156.62,11.3854909,20,160
Test1_160A_20TS_160WFR,36.82,14.576,156.62,11.414465600000002,20,160
Test1_160A_20TS_160WFR,36.92,14.722,156.5,11.519965,20,160
Test1_160A_20TS_160WFR,37.02,14.649,156.5,11.4628425,20,160
Test1_160A_20TS_160WFR,37.12,14.832,156.5,11.60604,20,160
Test1_160A_20TS_160WFR,37.22,14.795,156.5,11.5770875,20,160
Test1_160A_20TS_160WFR,37.32,14.814,156.5,11.591955,20,160
Test1_160A_20TS_160WFR,37.42,14.795,156.5,11.5770875,20,160
Test1_160A_20TS_160WFR,37.52,14.74,156.62,11.542894,20,160
Test1_160A_20TS_160WFR,37.62,14.722,156.62,11.5287982,20,160
Test1_160A_20TS_160WFR,37.72,14.686,156.62,11.5006066,20,160
Test1_160A_20TS_160WFR,37.82,14.594,156.62,11.4285614,20,160
Test1_160A_20TS_160WFR,37.92,14.447,156.62,11.3134457,20,160
Test1_160A_20TS_160WFR,38.02,14.283,156.62,11.1850173,20,160
Test1_160A_20TS_160WFR,38.12,14.209,156.74,11.1355933,20,160
Test1_160A_20TS_160WFR,38.22,14.045,156.74,11.0070665,20,160
Test1_160A_20TS_160WFR,38.32,13.916,156.74,10.9059692,20,160
Test1_160A_20TS_160WFR,38.42,13.971,156.74,10.949072700000002,20,160
Test1_160A_20TS_160WFR,38.52,13.971,155.28,10.847084400000002,20,160
Test1_160A_20TS_160WFR,38.62,13.495,142.34,9.604391499999998,20,160
Test1_160A_20TS_160WFR,38.72,11.06,101.08,5.589724,20,160
Test1_160A_20TS_160WFR,38.82,5.768,44.92,1.2954928,20,160
Test10_180A_30TS_190WFR,0.12,17.341,173.35,10.020207833333334,30,190
Test10_180A_30TS_190WFR,0.22,16.938,174.08,9.8285568,30,190
Test10_180A_30TS_190WFR,0.32,16.755,174.32,9.735772,30,190
Test10_180A_30TS_190WFR,0.42,16.645,174.57,9.685725499999998,30,190
Test10_180A_30TS_190WFR,0.52,16.553,174.69,9.6388119,30,190
Test10_180A_30TS_190WFR,0.62,16.462,174.81,9.5924074,30,190
Test10_180A_30TS_190WFR,0.72,16.388,174.81,9.5492876,30,190
Test10_180A_30TS_190WFR,0.82,16.279,174.81,9.4857733,30,190
Test10_180A_30TS_190WFR,0.92,16.095,174.93,9.3849945,30,190
Test10_180A_30TS_190WFR,1.02,16.114,174.93,9.3960734,30,190
Test10_180A_30TS_190WFR,1.12,16.187,174.93,9.4386397,30,190
Test10_180A_30TS_190WFR,1.22,16.242,174.93,9.4707102,30,190
Test10_180A_30TS_190WFR,1.32,16.205,174.93,9.4491355,30,190
Test10_180A_30TS_190WFR,1.42,16.169,174.93,9.4281439,30,190
Test10_180A_30TS_190WFR,1.52,16.334,175.05,9.530889,30,190
Test10_180A_30TS_190WFR,1.62,16.315,175.05,9.5198025,30,190
Test10_180A_30TS_190WFR,1.72,16.26,174.93,9.481206000000002,30,190
Test10_180A_30TS_190WFR,1.82,16.279,174.93,9.4922849,30,190
Test10_180A_30TS_190WFR,1.92,16.517,174.93,9.6310627,30,190
Test10_180A_30TS_190WFR,2.02,16.517,174.93,9.6310627,30,190
Test10_180A_30TS_190WFR,2.12,16.462,174.93,9.5989922,30,190
Test10_180A_30TS_190WFR,2.22,16.553,174.93,9.6520543,30,190
Test10_180A_30TS_190WFR,2.32,16.553,174.81,9.6454331,30,190
Test10_180A_30TS_190WFR,2.42,16.645,174.81,9.6990415,30,190
Test10_180A_30TS_190WFR,2.52,16.7,174.93,9.73777,30,190
Test10_180A_30TS_190WFR,2.62,16.626,174.81,9.6879702,30,190
Test10_180A_30TS_190WFR,2.72,16.59,174.81,9.666993000000002,30,190
Test10_180A_30TS_190WFR,2.82,16.425,174.81,9.5708475,30,190
Test10_180A_30TS_190WFR,2.92,16.553,174.81,9.6454331,30,190
Test10_180A_30TS_190WFR,3.02,16.517,174.81,9.6244559,30,190
Test10_180A_30TS_190WFR,3.12,16.608,174.81,9.6774816,30,190
Test10_180A_30TS_190WFR,3.22,16.535,174.93,9.6415585,30,190
Test10_180A_30TS_190WFR,3.32,16.59,174.93,9.673629,30,190
Test10_180A_30TS_190WFR,3.42,16.535,174.93,9.6415585,30,190
Test10_180A_30TS_190WFR,3.52,16.517,174.93,9.6310627,30,190
Test10_180A_30TS_190WFR,3.62,16.462,174.93,9.5989922,30,190
Test10_180A_30TS_190WFR,3.72,16.132,175.05,9.413022000000002,30,190
Test10_180A_30TS_190WFR,3.82,16.077,175.05,9.380929500000002,30,190
Test10_180A_30TS_190WFR,3.92,16.279,175.05,9.4987965,30,190
Test10_180A_30TS_190WFR,4.02,16.26,175.05,9.487710000000002,30,190
Test10_180A_30TS_190WFR,4.12,16.169,175.05,9.4346115,30,190
Test10_180A_30TS_190WFR,4.22,16.169,175.05,9.4346115,30,190
Test10_180A_30TS_190WFR,4.32,16.388,174.93,9.555842800000002,30,190
Test10_180A_30TS_190WFR,4.42,16.242,174.93,9.4707102,30,190
Test10_180A_30TS_190WFR,4.52,16.187,174.93,9.4386397,30,190
Test10_180A_30TS_190WFR,4.62,16.004,174.93,9.3319324,30,190
Test10_180A_30TS_190WFR,4.72,16.187,174.93,9.4386397,30,190
Test10_180A_30TS_190WFR,4.82,16.114,174.93,9.3960734,30,190
Test10_180A_30TS_190WFR,4.92,16.059,174.93,9.3640029,30,190
Test10_180A_30TS_190WFR,5.02,16.022,175.05,9.348837,30,190
Test10_180A_30TS_190WFR,5.12,16.26,175.05,9.487710000000002,30,190
Test10_180A_30TS_190WFR,5.22,16.224,175.05,9.466704000000002,30,190
Test10_180A_30TS_190WFR,5.32,15.967,175.05,9.3167445,30,190
Test10_180A_30TS_190WFR,5.42,15.931,175.05,9.2957385,30,190
Test10_180A_30TS_190WFR,5.52,16.059,175.05,9.370426500000002,30,190
Test10_180A_30TS_190WFR,5.62,16.022,175.05,9.348837,30,190
Test10_180A_30TS_190WFR,5.72,16.004,175.05,9.338334,30,190
Test10_180A_30TS_190WFR,5.82,16.095,175.05,9.3914325,30,190
Test10_180A_30TS_190WFR,5.92,16.15,175.05,9.423525,30,190
Test10_180A_30TS_190WFR,6.02,16.187,174.93,9.4386397,30,190
Test10_180A_30TS_190WFR,6.12,16.187,174.93,9.4386397,30,190
Test10_180A_30TS_190WFR,6.22,16.132,175.05,9.413022000000002,30,190
Test10_180A_30TS_190WFR,6.32,15.912,175.05,9.284652,30,190
Test10_180A_30TS_190WFR,6.42,15.766,175.18,9.206292933333334,30,190
Test10_180A_30TS_190WFR,6.52,15.857,175.05,9.2525595,30,190
Test10_180A_30TS_190WFR,6.62,16.077,175.05,9.380929500000002,30,190
Test10_180A_30TS_190WFR,6.72,15.912,175.18,9.291547200000002,30,190
Test10_180A_30TS_190WFR,6.82,15.912,175.18,9.291547200000002,30,190
Test10_180A_30TS_190WFR,6.92,15.894,175.18,9.2810364,30,190
Test10_180A_30TS_190WFR,7.02,15.876,175.18,9.2705256,30,190
Test10_180A_30TS_190WFR,7.12,15.912,175.05,9.284652,30,190
Test10_180A_30TS_190WFR,7.22,16.022,175.05,9.348837,30,190
Test10_180A_30TS_190WFR,7.32,15.839,175.18,9.248920066666669,30,190
Test10_180A_30TS_190WFR,7.42,15.784,175.05,9.209964,30,190
Test10_180A_30TS_190WFR,7.52,15.857,175.05,9.2525595,30,190
Test10_180A_30TS_190WFR,7.62,15.986,175.05,9.327831000000002,30,190
Test10_180A_30TS_190WFR,7.72,15.912,175.05,9.284652,30,190
Test10_180A_30TS_190WFR,7.82,15.894,175.05,9.274149,30,190
Test10_180A_30TS_190WFR,7.92,15.931,175.05,9.2957385,30,190
Test10_180A_30TS_190WFR,8.02,16.004,175.05,9.338334,30,190
Test10_180A_30TS_190WFR,8.12,16.114,174.93,9.3960734,30,190
Test10_180A_30TS_190WFR,8.22,16.15,174.93,9.417065,30,190
Test10_180A_30TS_190WFR,8.32,16.224,174.93,9.4602144,30,190
Test10_180A_30TS_190WFR,8.42,15.986,175.05,9.327831000000002,30,190
Test10_180A_30TS_190WFR,8.52,15.839,175.05,9.2420565,30,190
Test10_180A_30TS_190WFR,8.62,15.638,175.18,9.131549466666668,30,190
Test10_180A_30TS_190WFR,8.72,15.674,175.18,9.152571066666669,30,190
Test10_180A_30TS_190WFR,8.82,15.711,175.05,9.1673685,30,190
Test10_180A_30TS_190WFR,8.92,15.821,175.05,9.2315535,30,190
Test10_180A_30TS_190WFR,9.02,15.949,175.05,9.3062415,30,190
Test10_180A_30TS_190WFR,9.12,15.821,175.05,9.2315535,30,190
Test10_180A_30TS_190WFR,9.22,15.802,175.05,9.220467,30,190
Test10_180A_30TS_190WFR,9.32,15.693,175.18,9.1636658,30,190
Test10_180A_30TS_190WFR,9.42,15.51,175.18,9.056806,30,190
Test10_180A_30TS_190WFR,9.52,15.601,175.18,9.109943933333334,30,190
Test10_180A_30TS_190WFR,9.62,15.619,175.18,9.120454733333334,30,190
Test10_180A_30TS_190WFR,9.72,15.748,175.05,9.188958,30,190
Test10_180A_30TS_190WFR,9.82,15.894,175.05,9.274149,30,190
Test10_180A_30TS_190WFR,9.92,15.949,175.05,9.3062415,30,190
Test10_180A_30TS_190WFR,10.02,15.894,175.05,9.274149,30,190
Test10_180A_30TS_190WFR,10.12,15.748,175.05,9.188958,30,190
Test10_180A_30TS_190WFR,10.22,15.674,175.05,9.145779,30,190
Test10_180A_30TS_190WFR,10.32,15.619,175.18,9.120454733333334,30,190
Test10_180A_30TS_190WFR,10.42,15.564,175.18,9.0883384,30,190
Test10_180A_30TS_190WFR,10.52,15.748,175.05,9.188958,30,190
Test10_180A_30TS_190WFR,10.62,15.821,175.05,9.2315535,30,190
Test10_180A_30TS_190WFR,10.72,15.967,175.05,9.3167445,30,190
Test10_180A_30TS_190WFR,10.82,16.022,175.05,9.348837,30,190
Test10_180A_30TS_190WFR,10.92,15.949,175.05,9.3062415,30,190
Test10_180A_30TS_190WFR,11.02,15.857,175.05,9.2525595,30,190
Test10_180A_30TS_190WFR,11.12,15.656,175.05,9.135276,30,190
Test10_180A_30TS_190WFR,11.22,15.455,175.18,9.024689666666667,30,190
Test10_180A_30TS_190WFR,11.32,15.711,175.05,9.1673685,30,190
Test10_180A_30TS_190WFR,11.42,15.912,175.05,9.284652,30,190
Test10_180A_30TS_190WFR,11.52,15.821,175.05,9.2315535,30,190
Test10_180A_30TS_190WFR,11.62,15.876,175.05,9.263646,30,190
Test10_180A_30TS_190WFR,11.72,15.894,175.05,9.274149,30,190
Test10_180A_30TS_190WFR,11.82,15.839,175.05,9.2420565,30,190
Test10_180A_30TS_190WFR,11.92,15.619,175.18,9.120454733333334,30,190
Test10_180A_30TS_190WFR,12.02,15.418,175.18,9.003084133333333,30,190
Test10_180A_30TS_190WFR,12.12,15.51,175.18,9.056806,30,190
Test10_180A_30TS_190WFR,12.22,15.711,175.05,9.1673685,30,190
Test10_180A_30TS_190WFR,12.32,15.857,175.05,9.2525595,30,190
Test10_180A_30TS_190WFR,12.42,15.748,175.05,9.188958,30,190
Test10_180A_30TS_190WFR,12.52,15.656,175.18,9.142060266666668,30,190
Test10_180A_30TS_190WFR,12.62,15.638,175.18,9.131549466666668,30,190
Test10_180A_30TS_190WFR,12.72,15.455,175.18,9.024689666666667,30,190
Test10_180A_30TS_190WFR,12.82,15.674,175.05,9.145779,30,190
Test10_180A_30TS_190WFR,12.92,15.857,175.05,9.2525595,30,190
Test10_180A_30TS_190WFR,13.02,15.711,175.05,9.1673685,30,190
Test10_180A_30TS_190WFR,13.12,15.528,175.18,9.0673168,30,190
Test10_180A_30TS_190WFR,13.22,15.418,175.18,9.003084133333333,30,190
Test10_180A_30TS_190WFR,13.32,15.546,175.18,9.0778276,30,190
Test10_180A_30TS_190WFR,13.42,15.784,175.05,9.209964,30,190
Test10_180A_30TS_190WFR,13.52,15.931,175.05,9.2957385,30,190
Test10_180A_30TS_190WFR,13.62,15.674,175.05,9.145779,30,190
Test10_180A_30TS_190WFR,13.72,15.418,175.18,9.003084133333333,30,190
Test10_180A_30TS_190WFR,13.82,15.29,175.18,8.928340666666667,30,190
Test10_180A_30TS_190WFR,13.92,15.253,175.3,8.912836333333335,30,190
Test10_180A_30TS_190WFR,14.02,15.473,175.18,9.035200466666668,30,190
Test10_180A_30TS_190WFR,14.12,15.656,175.18,9.142060266666668,30,190
Test10_180A_30TS_190WFR,14.22,15.711,175.18,9.1741766,30,190
Test10_180A_30TS_190WFR,14.32,15.418,175.18,9.003084133333333,30,190
Test10_180A_30TS_190WFR,14.42,15.381,175.18,8.9814786,30,190
Test10_180A_30TS_190WFR,14.52,15.583,175.18,9.099433133333331,30,190
Test10_180A_30TS_190WFR,14.62,15.784,175.18,9.216803733333334,30,190
Test10_180A_30TS_190WFR,14.72,15.821,175.18,9.238409266666668,30,190
Test10_180A_30TS_190WFR,14.82,15.51,175.18,9.056806,30,190
Test10_180A_30TS_190WFR,14.92,15.345,175.3,8.966595,30,190
Test10_180A_30TS_190WFR,15.02,15.418,175.18,9.003084133333333,30,190
Test10_180A_30TS_190WFR,15.12,15.748,175.05,9.188958,30,190
Test10_180A_30TS_190WFR,15.22,15.546,175.18,9.0778276,30,190
Test10_180A_30TS_190WFR,15.32,15.564,175.18,9.0883384,30,190
Test10_180A_30TS_190WFR,15.42,15.491,175.18,9.045711266666666,30,190
Test10_180A_30TS_190WFR,15.52,15.436,175.3,9.019769333333334,30,190
Test10_180A_30TS_190WFR,15.62,15.491,175.18,9.045711266666666,30,190
Test10_180A_30TS_190WFR,15.72,15.711,175.18,9.1741766,30,190
Test10_180A_30TS_190WFR,15.82,15.729,175.18,9.1846874,30,190
Test10_180A_30TS_190WFR,15.92,15.51,175.18,9.056806,30,190
Test10_180A_30TS_190WFR,16.02,15.418,175.3,9.009251333333332,30,190
Test10_180A_30TS_190WFR,16.12,15.308,175.3,8.944974666666667,30,190
Test10_180A_30TS_190WFR,16.22,15.473,175.3,9.041389666666667,30,190
Test10_180A_30TS_190WFR,16.32,15.326,175.3,8.955492666666668,30,190
Test10_180A_30TS_190WFR,16.42,15.418,175.3,9.009251333333332,30,190
Test10_180A_30TS_190WFR,16.52,15.381,175.3,8.987631,30,190
Test10_180A_30TS_190WFR,16.62,15.345,175.3,8.966595,30,190
Test10_180A_30TS_190WFR,16.72,15.363,175.18,8.9709678,30,190
Test10_180A_30TS_190WFR,16.82,15.491,175.18,9.045711266666666,30,190
Test10_180A_30TS_190WFR,16.92,15.601,175.18,9.109943933333334,30,190
Test10_180A_30TS_190WFR,17.02,15.363,175.3,8.977113000000001,30,190
Test10_180A_30TS_190WFR,17.12,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,17.22,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,17.32,15.271,175.3,8.923354333333334,30,190
Test10_180A_30TS_190WFR,17.42,15.29,175.3,8.934456666666666,30,190
Test10_180A_30TS_190WFR,17.52,15.308,175.3,8.944974666666667,30,190
Test10_180A_30TS_190WFR,17.62,15.473,175.18,9.035200466666668,30,190
Test10_180A_30TS_190WFR,17.72,15.601,175.18,9.109943933333334,30,190
Test10_180A_30TS_190WFR,17.82,15.528,175.18,9.0673168,30,190
Test10_180A_30TS_190WFR,17.92,15.345,175.18,8.960457000000002,30,190
Test10_180A_30TS_190WFR,18.02,15.235,175.18,8.896224333333333,30,190
Test10_180A_30TS_190WFR,18.12,15.345,175.18,8.960457000000002,30,190
Test10_180A_30TS_190WFR,18.22,15.528,175.18,9.0673168,30,190
Test10_180A_30TS_190WFR,18.32,15.363,175.18,8.9709678,30,190
Test10_180A_30TS_190WFR,18.42,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,18.52,15.107,175.3,8.827523666666668,30,190
Test10_180A_30TS_190WFR,18.62,15.125,175.3,8.838041666666667,30,190
Test10_180A_30TS_190WFR,18.72,15.07,175.3,8.805903333333333,30,190
Test10_180A_30TS_190WFR,18.82,15.162,175.3,8.859662000000002,30,190
Test10_180A_30TS_190WFR,18.92,15.217,175.3,8.891800333333334,30,190
Test10_180A_30TS_190WFR,19.02,15.29,175.3,8.934456666666666,30,190
Test10_180A_30TS_190WFR,19.12,15.253,175.3,8.912836333333335,30,190
Test10_180A_30TS_190WFR,19.22,15.052,175.3,8.795385333333334,30,190
Test10_180A_30TS_190WFR,19.32,15.015,175.3,8.773765000000001,30,190
Test10_180A_30TS_190WFR,19.42,15.015,175.3,8.773765000000001,30,190
Test10_180A_30TS_190WFR,19.52,15.125,175.3,8.838041666666667,30,190
Test10_180A_30TS_190WFR,19.62,15.29,175.3,8.934456666666666,30,190
Test10_180A_30TS_190WFR,19.72,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,19.82,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,19.92,15.07,175.3,8.805903333333333,30,190
Test10_180A_30TS_190WFR,20.02,15.052,175.3,8.795385333333334,30,190
Test10_180A_30TS_190WFR,20.12,15.162,175.3,8.859662000000002,30,190
Test10_180A_30TS_190WFR,20.22,15.07,175.3,8.805903333333333,30,190
Test10_180A_30TS_190WFR,20.32,15.143,175.3,8.848559666666668,30,190
Test10_180A_30TS_190WFR,20.42,15.143,175.3,8.848559666666668,30,190
Test10_180A_30TS_190WFR,20.52,15.235,175.3,8.902318333333334,30,190
Test10_180A_30TS_190WFR,20.62,15.088,175.3,8.816421333333333,30,190
Test10_180A_30TS_190WFR,20.72,15.143,175.3,8.848559666666668,30,190
Test10_180A_30TS_190WFR,20.82,15.326,175.3,8.955492666666668,30,190
Test10_180A_30TS_190WFR,20.92,15.528,175.18,9.0673168,30,190
Test10_180A_30TS_190WFR,21.02,15.4,175.18,8.992573333333334,30,190
Test10_180A_30TS_190WFR,21.12,15.381,175.18,8.9814786,30,190
Test10_180A_30TS_190WFR,21.22,15.198,175.3,8.880698,30,190
Test10_180A_30TS_190WFR,21.32,15.198,175.3,8.880698,30,190
Test10_180A_30TS_190WFR,21.42,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,21.52,15.162,175.3,8.859662000000002,30,190
Test10_180A_30TS_190WFR,21.62,15.198,175.3,8.880698,30,190
Test10_180A_30TS_190WFR,21.72,15.18,175.3,8.87018,30,190
Test10_180A_30TS_190WFR,21.82,15.162,175.3,8.859662000000002,30,190
Test10_180A_30TS_190WFR,21.92,15.162,175.3,8.859662000000002,30,190
Test10_180A_30TS_190WFR,22.02,15.162,175.3,8.859662000000002,30,190
Test10_180A_30TS_190WFR,22.12,15.125,175.3,8.838041666666667,30,190
Test10_180A_30TS_190WFR,22.22,15.143,175.3,8.848559666666668,30,190
Test10_180A_30TS_190WFR,22.32,15.107,175.3,8.827523666666668,30,190
Test10_180A_30TS_190WFR,22.42,15.107,175.3,8.827523666666668,30,190
Test10_180A_30TS_190WFR,22.52,15.125,175.3,8.838041666666667,30,190
Test10_180A_30TS_190WFR,22.62,15.07,175.18,8.799875333333334,30,190
Test10_180A_30TS_190WFR,22.72,15.088,175.3,8.816421333333333,30,190
Test10_180A_30TS_190WFR,22.82,14.997,175.3,8.763247000000002,30,190
Test10_180A_30TS_190WFR,22.92,14.96,175.3,8.741626666666667,30,190
Test10_180A_30TS_190WFR,23.02,14.905,175.3,8.709488333333333,30,190
Test10_180A_30TS_190WFR,23.12,14.96,175.3,8.741626666666667,30,190
Test10_180A_30TS_190WFR,23.22,14.997,175.3,8.763247000000002,30,190
Test10_180A_30TS_190WFR,23.32,15.015,175.3,8.773765000000001,30,190
Test10_180A_30TS_190WFR,23.42,14.997,175.3,8.763247000000002,30,190
Test10_180A_30TS_190WFR,23.52,14.997,175.42,8.769245799999998,30,190
Test10_180A_30TS_190WFR,23.62,15.033,175.3,8.784283,30,190
Test10_180A_30TS_190WFR,23.72,15.07,175.3,8.805903333333333,30,190
Test10_180A_30TS_190WFR,23.82,15.088,175.3,8.816421333333333,30,190
Test10_180A_30TS_190WFR,23.92,15.052,175.3,8.795385333333334,30,190
Test10_180A_30TS_190WFR,24.02,14.997,175.3,8.763247000000002,30,190
Test10_180A_30TS_190WFR,24.12,14.924,175.42,8.726560266666665,30,190
Test10_180A_30TS_190WFR,24.22,14.85,175.42,8.68329,30,190
Test10_180A_30TS_190WFR,24.32,14.814,174.93,8.638043399999999,30,190
Test10_180A_30TS_190WFR,24.42,14.374,164.92,7.901866933333332,30,190
Test10_180A_30TS_190WFR,24.52,13.019,131.96,5.726624133333334,30,190
Test10_180A_30TS_190WFR,24.62,10.401,78.01,2.7046067000000003,30,190
Test10_180A_30TS_190WFR,24.72,5.438,28.2,0.511172,30,190
Test11_180A_40TS_160WFR,0.12,17.286,163.95,7.08509925,40,160
Test11_180A_40TS_160WFR,0.22,17.011,172.12,7.3198333,40,160
Test11_180A_40TS_160WFR,0.32,16.828,175.18,7.3698226,40,160
Test11_180A_40TS_160WFR,0.42,16.7,176.27,7.359272499999999,40,160
Test11_180A_40TS_160WFR,0.52,16.572,176.64,7.318195199999999,40,160
Test11_180A_40TS_160WFR,0.62,16.443,176.64,7.2612288,40,160
Test11_180A_40TS_160WFR,0.72,16.205,176.52,7.151266499999999,40,160
Test11_180A_40TS_160WFR,0.82,15.894,176.4,7.009254000000001,40,160
Test11_180A_40TS_160WFR,0.92,15.656,176.27,6.8992078,40,160
Test11_180A_40TS_160WFR,1.02,15.583,176.15,6.862363625,40,160
Test11_180A_40TS_160WFR,1.12,15.674,175.91,6.89303335,40,160
Test11_180A_40TS_160WFR,1.22,15.839,175.79,6.960844525,40,160
Test11_180A_40TS_160WFR,1.32,15.876,175.66,6.971945399999999,40,160
Test11_180A_40TS_160WFR,1.42,15.986,175.66,7.020251900000001,40,160
Test11_180A_40TS_160WFR,1.52,15.821,175.66,6.947792150000001,40,160
Test11_180A_40TS_160WFR,1.62,15.821,175.66,6.947792150000001,40,160
Test11_180A_40TS_160WFR,1.72,15.894,175.54,6.9750819,40,160
Test11_180A_40TS_160WFR,1.82,16.022,175.54,7.0312547,40,160
Test11_180A_40TS_160WFR,1.92,15.967,175.66,7.01190805,40,160
Test11_180A_40TS_160WFR,2.02,15.931,175.54,6.991319349999999,40,160
Test11_180A_40TS_160WFR,2.12,16.132,175.54,7.079528200000001,40,160
Test11_180A_40TS_160WFR,2.22,15.876,175.66,6.971945399999999,40,160
Test11_180A_40TS_160WFR,2.32,15.857,175.66,6.96360155,40,160
Test11_180A_40TS_160WFR,2.42,16.004,175.54,7.023355400000001,40,160
Test11_180A_40TS_160WFR,2.52,16.205,175.54,7.111564249999999,40,160
Test11_180A_40TS_160WFR,2.62,16.169,175.54,7.09576565,40,160
Test11_180A_40TS_160WFR,2.72,16.022,175.66,7.036061299999999,40,160
Test11_180A_40TS_160WFR,2.82,16.077,175.54,7.055391450000001,40,160
Test11_180A_40TS_160WFR,2.92,16.059,175.54,7.04749215,40,160
Test11_180A_40TS_160WFR,3.02,16.022,175.54,7.0312547,40,160
Test11_180A_40TS_160WFR,3.12,16.077,175.54,7.055391450000001,40,160
Test11_180A_40TS_160WFR,3.22,16.095,175.54,7.063290749999998,40,160
Test11_180A_40TS_160WFR,3.32,16.059,175.54,7.04749215,40,160
Test11_180A_40TS_160WFR,3.42,16.041,175.54,7.03959285,40,160
Test11_180A_40TS_160WFR,3.52,16.15,175.54,7.087427499999999,40,160
Test11_180A_40TS_160WFR,3.62,16.242,175.54,7.1278017,40,160
Test11_180A_40TS_160WFR,3.72,16.315,175.54,7.15983775,40,160
Test11_180A_40TS_160WFR,3.82,16.242,175.54,7.1278017,40,160
Test11_180A_40TS_160WFR,3.92,16.205,175.54,7.111564249999999,40,160
Test11_180A_40TS_160WFR,4.02,16.205,175.54,7.111564249999999,40,160
Test11_180A_40TS_160WFR,4.12,16.315,175.42,7.15494325,40,160
Test11_180A_40TS_160WFR,4.22,15.986,175.54,7.0154561,40,160
Test11_180A_40TS_160WFR,4.32,15.986,175.54,7.0154561,40,160
Test11_180A_40TS_160WFR,4.42,16.059,175.54,7.04749215,40,160
Test11_180A_40TS_160WFR,4.52,16.187,175.42,7.09880885,40,160
Test11_180A_40TS_160WFR,4.62,16.059,175.54,7.04749215,40,160
Test11_180A_40TS_160WFR,4.72,15.986,175.54,7.0154561,40,160
Test11_180A_40TS_160WFR,4.82,16.004,175.54,7.023355400000001,40,160
Test11_180A_40TS_160WFR,4.92,16.224,175.54,7.1199024,40,160
Test11_180A_40TS_160WFR,5.02,16.242,175.54,7.1278017,40,160
Test11_180A_40TS_160WFR,5.12,16.26,175.54,7.135701,40,160
Test11_180A_40TS_160WFR,5.22,15.931,175.66,6.996098649999999,40,160
Test11_180A_40TS_160WFR,5.32,15.949,175.54,6.99921865,40,160
Test11_180A_40TS_160WFR,5.42,16.095,175.54,7.063290749999998,40,160
Test11_180A_40TS_160WFR,5.52,16.022,175.54,7.0312547,40,160
Test11_180A_40TS_160WFR,5.62,15.821,175.54,6.94304585,40,160
Test11_180A_40TS_160WFR,5.72,15.876,175.66,6.971945399999999,40,160
Test11_180A_40TS_160WFR,5.82,15.967,175.54,7.00711795,40,160
Test11_180A_40TS_160WFR,5.92,16.022,175.54,7.0312547,40,160
Test11_180A_40TS_160WFR,6.02,16.224,175.42,7.1150352,40,160
Test11_180A_40TS_160WFR,6.12,16.041,175.54,7.03959285,40,160
Test11_180A_40TS_160WFR,6.22,15.693,175.66,6.89158095,40,160
Test11_180A_40TS_160WFR,6.32,15.784,175.66,6.9315436,40,160
Test11_180A_40TS_160WFR,6.42,16.205,175.54,7.111564249999999,40,160
Test11_180A_40TS_160WFR,6.52,16.37,175.54,7.183974500000001,40,160
Test11_180A_40TS_160WFR,6.62,16.352,175.42,7.1711696,40,160
Test11_180A_40TS_160WFR,6.72,16.297,175.42,7.14704935,40,160
Test11_180A_40TS_160WFR,6.82,16.205,175.54,7.111564249999999,40,160
Test11_180A_40TS_160WFR,6.92,16.224,175.54,7.1199024,40,160
Test11_180A_40TS_160WFR,7.02,16.095,175.42,7.058462249999999,40,160
