Folder,Time,Avg Voltage,Avg Current,Heat input,Travel Speed,Wire Feed Rate,label
Test42_150A_20TS_160WFR,32.42,13.587,147.34,10.0095429,20,160,Normal
Test42_150A_20TS_160WFR,32.52,13.55,147.34,9.982285,20,160,Normal
Test42_150A_20TS_160WFR,32.62,13.569,147.22,9.9881409,20,160,Normal
Test42_150A_20TS_160WFR,32.72,13.697,147.22,10.0823617,20,160,Normal
Test42_150A_20TS_160WFR,32.82,13.788,147.22,10.1493468,20,160,Normal
Test42_150A_20TS_160WFR,32.92,13.807,147.34,10.1716169,20,160,Normal
Test42_150A_20TS_160WFR,33.02,13.77,147.34,10.144359,20,160,Normal
Test42_150A_20TS_160WFR,33.12,13.733,147.22,10.1088613,20,160,Normal
Test42_150A_20TS_160WFR,33.22,13.678,147.22,10.0683758,20,160,Normal
Test42_150A_20TS_160WFR,33.32,13.697,147.22,10.0823617,20,160,Normal
Test42_150A_20TS_160WFR,33.42,13.733,147.34,10.1171011,20,160,Normal
Test42_150A_20TS_160WFR,33.52,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,33.62,13.678,147.34,10.0765826,20,160,Normal
Test42_150A_20TS_160WFR,33.72,13.678,147.34,10.0765826,20,160,Normal
Test42_150A_20TS_160WFR,33.82,13.715,147.34,10.1038405,20,160,Normal
Test42_150A_20TS_160WFR,33.92,13.807,147.22,10.1633327,20,160,Normal
Test42_150A_20TS_160WFR,34.02,13.862,147.22,10.2038182,20,160,Normal
Test42_150A_20TS_160WFR,34.12,13.862,147.34,10.2121354,20,160,Normal
Test42_150A_20TS_160WFR,34.22,13.807,147.34,10.1716169,20,160,Normal
Test42_150A_20TS_160WFR,34.32,13.788,147.34,10.1576196,20,160,Normal
Test42_150A_20TS_160WFR,34.42,13.825,147.34,10.1848775,20,160,Normal
Test42_150A_20TS_160WFR,34.52,13.825,147.34,10.1848775,20,160,Normal
Test42_150A_20TS_160WFR,34.62,13.843,147.34,10.1981381,20,160,Normal
Test42_150A_20TS_160WFR,34.72,13.843,147.34,10.1981381,20,160,Normal
Test42_150A_20TS_160WFR,34.82,13.88,147.34,10.225396,20,160,Normal
Test42_150A_20TS_160WFR,34.92,13.825,147.34,10.1848775,20,160,Normal
Test42_150A_20TS_160WFR,35.02,13.807,147.22,10.1633327,20,160,Normal
Test42_150A_20TS_160WFR,35.12,13.77,147.34,10.144359,20,160,Normal
Test42_150A_20TS_160WFR,35.22,13.77,147.22,10.136097,20,160,Normal
Test42_150A_20TS_160WFR,35.32,14.026,147.22,10.3245386,20,160,Normal
Test42_150A_20TS_160WFR,35.42,14.246,147.22,10.4864806,20,160,Normal
Test42_150A_20TS_160WFR,35.52,14.191,147.22,10.4459951,20,160,Normal
Test42_150A_20TS_160WFR,35.62,14.081,147.22,10.3650241,20,160,Normal
Test42_150A_20TS_160WFR,35.72,14.136,147.22,10.4055096,20,160,Normal
Test42_150A_20TS_160WFR,35.82,14.209,147.22,10.4592449,20,160,Normal
Test42_150A_20TS_160WFR,35.92,14.319,147.1,10.5316245,20,160,Normal
Test42_150A_20TS_160WFR,36.02,14.136,147.1,10.397028,20,160,Normal
Test42_150A_20TS_160WFR,36.12,14.191,147.1,10.4374805,20,160,Normal
Test42_150A_20TS_160WFR,36.22,14.209,147.1,10.4507195,20,160,Normal
Test42_150A_20TS_160WFR,36.32,14.209,147.22,10.4592449,20,160,Normal
Test42_150A_20TS_160WFR,36.42,14.173,147.22,10.4327453,20,160,Normal
Test42_150A_20TS_160WFR,36.52,14.191,147.22,10.4459951,20,160,Normal
Test42_150A_20TS_160WFR,36.62,14.173,147.22,10.4327453,20,160,Normal
Test42_150A_20TS_160WFR,36.72,14.191,147.22,10.4459951,20,160,Normal
Test42_150A_20TS_160WFR,36.82,14.154,147.22,10.4187594,20,160,Humping
Test42_150A_20TS_160WFR,36.92,14.118,147.22,10.3922598,20,160,Humping
Test42_150A_20TS_160WFR,37.02,14.026,147.22,10.3245386,20,160,Humping
Test42_150A_20TS_160WFR,37.12,14.154,147.22,10.4187594,20,160,Humping
Test42_150A_20TS_160WFR,37.22,14.045,147.34,10.3469515,20,160,Humping
Test42_150A_20TS_160WFR,37.32,14.136,147.34,10.4139912,20,160,Humping
Test42_150A_20TS_160WFR,37.42,14.118,147.34,10.4007306,20,160,Humping
Test42_150A_20TS_160WFR,37.52,13.953,147.34,10.2791751,20,160,Humping
Test42_150A_20TS_160WFR,37.62,13.916,147.34,10.2519172,20,160,Humping
Test42_150A_20TS_160WFR,37.72,13.807,147.34,10.1716169,20,160,Humping
Test42_150A_20TS_160WFR,37.82,13.862,147.34,10.2121354,20,160,Humping
Test42_150A_20TS_160WFR,37.92,13.862,147.34,10.2121354,20,160,Humping
Test42_150A_20TS_160WFR,38.02,13.898,147.34,10.2386566,20,160,Humping
Test42_150A_20TS_160WFR,38.12,13.862,147.34,10.2121354,20,160,Humping
Test42_150A_20TS_160WFR,38.22,14.008,147.22,10.3112888,20,160,Humping
Test42_150A_20TS_160WFR,38.32,13.953,147.34,10.2791751,20,160,Humping
Test42_150A_20TS_160WFR,38.42,13.843,147.34,10.1981381,20,160,Humping
Test42_150A_20TS_160WFR,38.52,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,38.62,13.752,147.34,10.1310984,20,160,Humping
Test42_150A_20TS_160WFR,38.72,13.642,144.29,9.8420209,20,160,Humping
Test42_150A_20TS_160WFR,38.82,12.836,125.61,8.0616498,20,160,Humping
Test42_150A_20TS_160WFR,38.92,11.316,90.21,5.1040818,20,160,Humping
Test42_150A_20TS_160WFR,39.02,9.027,48.1,2.1709935,20,160,Arc off
Test43_150A_30TS_190WFR,0.12,15.857,138.31,7.31060556666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,0.22,15.656,143.8,7.50444266666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,0.32,15.546,146.12,7.5719384,30,190,Lack of fusion
Test43_150A_30TS_190WFR,0.42,15.436,146.86,7.55643653333333,30,190,Lack of fusion
Test43_150A_30TS_190WFR,0.52,15.308,147.1,7.50602266666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,0.62,15.18,146.98,7.437188,30,190,Lack of fusion
Test43_150A_30TS_190WFR,0.72,14.96,146.98,7.32940266666667,30,190,Balling
Test43_150A_30TS_190WFR,0.82,14.576,146.98,7.14126826666667,30,190,Balling
Test43_150A_30TS_190WFR,0.92,14.283,147.1,7.003431,30,190,Balling
Test43_150A_30TS_190WFR,1.02,14.191,147.22,6.96399673333333,30,190,Balling
Test43_150A_30TS_190WFR,1.12,14.209,147.1,6.96714633333333,30,190,Balling
Test43_150A_30TS_190WFR,1.22,14.246,147.1,6.98528866666667,30,190,Balling
Test43_150A_30TS_190WFR,1.32,14.283,147.22,7.0091442,30,190,Balling
Test43_150A_30TS_190WFR,1.42,14.374,147.22,7.05380093333333,30,190,Balling
Test43_150A_30TS_190WFR,1.52,14.374,147.22,7.05380093333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,1.62,14.374,147.22,7.05380093333333,30,190,Humping
Test43_150A_30TS_190WFR,1.72,14.356,147.22,7.04496773333333,30,190,Humping
Test43_150A_30TS_190WFR,1.82,14.374,147.22,7.05380093333333,30,190,Humping
Test43_150A_30TS_190WFR,1.92,14.429,147.1,7.07501966666667,30,190,Humping
Test43_150A_30TS_190WFR,2.02,14.447,147.1,7.08384566666667,30,190,Humping
Test43_150A_30TS_190WFR,2.12,14.539,147.1,7.12895633333333,30,190,Humping
Test43_150A_30TS_190WFR,2.22,14.539,146.98,7.12314073333333,30,190,Humping
Test43_150A_30TS_190WFR,2.32,14.722,146.98,7.21279853333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,2.42,14.722,146.98,7.21279853333333,30,190,Humping
Test43_150A_30TS_190WFR,2.52,14.649,147.1,7.182893,30,190,Bead Cut
Test43_150A_30TS_190WFR,2.62,14.594,146.98,7.15008706666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,2.72,14.502,147.1,7.110814,30,190,Humping
Test43_150A_30TS_190WFR,2.82,14.521,147.1,7.12013033333333,30,190,Humping
Test43_150A_30TS_190WFR,2.92,14.539,147.1,7.12895633333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,3.02,14.557,147.1,7.13778233333333,30,190,Humping
Test43_150A_30TS_190WFR,3.12,14.557,147.1,7.13778233333333,30,190,Humping
Test43_150A_30TS_190WFR,3.22,14.576,147.1,7.14709866666667,30,190,Humping
Test43_150A_30TS_190WFR,3.32,14.576,147.1,7.14709866666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,3.42,14.557,147.1,7.13778233333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,3.52,14.539,147.1,7.12895633333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,3.62,14.539,147.1,7.12895633333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,3.72,14.521,147.1,7.12013033333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,3.82,14.484,147.1,7.101988,30,190,Humping
Test43_150A_30TS_190WFR,3.92,14.466,147.1,7.093162,30,190,Humping
Test43_150A_30TS_190WFR,4.02,14.447,147.1,7.08384566666667,30,190,Humping
Test43_150A_30TS_190WFR,4.12,14.429,147.1,7.07501966666667,30,190,Humping
Test43_150A_30TS_190WFR,4.22,14.411,147.1,7.06619366666667,30,190,Humping
Test43_150A_30TS_190WFR,4.32,14.393,147.22,7.06312486666667,30,190,Humping
Test43_150A_30TS_190WFR,4.42,14.374,147.22,7.05380093333333,30,190,Humping
Test43_150A_30TS_190WFR,4.52,14.393,147.22,7.06312486666667,30,190,Humping
Test43_150A_30TS_190WFR,4.62,14.411,147.22,7.07195806666667,30,190,Humping
Test43_150A_30TS_190WFR,4.72,14.374,147.22,7.05380093333333,30,190,Humping
Test43_150A_30TS_190WFR,4.82,14.338,147.22,7.03613453333333,30,190,Humping
Test43_150A_30TS_190WFR,4.92,14.264,147.22,6.99982026666667,30,190,Humping
Test43_150A_30TS_190WFR,5.02,14.228,147.22,6.98215386666667,30,190,Humping
Test43_150A_30TS_190WFR,5.12,14.191,147.22,6.96399673333333,30,190,Lack of fusion
Test43_150A_30TS_190WFR,5.22,14.173,147.22,6.95516353333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,5.32,14.173,147.22,6.95516353333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,5.42,14.136,147.22,6.9370064,30,190,Humping
Test43_150A_30TS_190WFR,5.52,14.173,147.22,6.95516353333333,30,190,Humping
Test43_150A_30TS_190WFR,5.62,14.228,147.22,6.98215386666667,30,190,Humping
Test43_150A_30TS_190WFR,5.72,14.283,147.22,7.0091442,30,190,Humping
Test43_150A_30TS_190WFR,5.82,14.264,147.22,6.99982026666667,30,190,Humping
Test43_150A_30TS_190WFR,5.92,14.246,147.22,6.99098706666667,30,190,Humping
Test43_150A_30TS_190WFR,6.02,14.264,147.22,6.99982026666667,30,190,Humping
Test43_150A_30TS_190WFR,6.12,14.283,147.22,7.0091442,30,190,Humping
Test43_150A_30TS_190WFR,6.22,14.246,147.22,6.99098706666667,30,190,Humping
Test43_150A_30TS_190WFR,6.32,14.228,147.22,6.98215386666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,6.42,14.209,147.22,6.97282993333333,30,190,Lack of fusion
Test43_150A_30TS_190WFR,6.52,14.228,147.22,6.98215386666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,6.62,14.173,147.22,6.95516353333333,30,190,Humping
Test43_150A_30TS_190WFR,6.72,14.136,147.22,6.9370064,30,190,Humping
Test43_150A_30TS_190WFR,6.82,14.136,147.22,6.9370064,30,190,Humping
Test43_150A_30TS_190WFR,6.92,14.136,147.22,6.9370064,30,190,Humping
Test43_150A_30TS_190WFR,7.02,14.154,147.22,6.9458396,30,190,Humping
Test43_150A_30TS_190WFR,7.12,14.154,147.22,6.9458396,30,190,Bead Cut
Test43_150A_30TS_190WFR,7.22,14.173,147.22,6.95516353333333,30,190,Lack of fusion
Test43_150A_30TS_190WFR,7.32,14.118,147.22,6.9281732,30,190,Lack of fusion
Test43_150A_30TS_190WFR,7.42,14.081,147.22,6.91001606666667,30,190,Humping
Test43_150A_30TS_190WFR,7.52,14.154,147.22,6.9458396,30,190,Humping
Test43_150A_30TS_190WFR,7.62,14.301,147.1,7.012257,30,190,Humping
Test43_150A_30TS_190WFR,7.72,14.209,147.22,6.97282993333333,30,190,Humping
Test43_150A_30TS_190WFR,7.82,14.283,147.22,7.0091442,30,190,Humping
Test43_150A_30TS_190WFR,7.92,14.191,147.22,6.96399673333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,8.02,14.209,147.22,6.97282993333333,30,190,Humping
Test43_150A_30TS_190WFR,8.12,14.228,147.22,6.98215386666667,30,190,Humping
Test43_150A_30TS_190WFR,8.22,14.264,147.22,6.99982026666667,30,190,Humping
Test43_150A_30TS_190WFR,8.32,14.264,147.22,6.99982026666667,30,190,Humping
Test43_150A_30TS_190WFR,8.42,14.283,147.22,7.0091442,30,190,Humping
Test43_150A_30TS_190WFR,8.52,14.283,147.22,7.0091442,30,190,Lack of fusion
Test43_150A_30TS_190WFR,8.62,14.264,147.22,6.99982026666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,8.72,14.264,147.22,6.99982026666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,8.82,14.264,147.22,6.99982026666667,30,190,Lack of fusion
Test43_150A_30TS_190WFR,8.92,14.228,147.22,6.98215386666667,30,190,Humping
Test43_150A_30TS_190WFR,9.02,14.228,147.22,6.98215386666667,30,190,Humping
Test43_150A_30TS_190WFR,9.12,14.228,147.22,6.98215386666667,30,190,Humping
Test43_150A_30TS_190WFR,9.22,14.154,147.22,6.9458396,30,190,Humping
Test43_150A_30TS_190WFR,9.32,14.191,147.22,6.96399673333333,30,190,Humping
Test43_150A_30TS_190WFR,9.42,14.338,147.22,7.03613453333333,30,190,Humping
Test43_150A_30TS_190WFR,9.52,14.612,147.1,7.16475066666667,30,190,Humping
Test43_150A_30TS_190WFR,9.62,14.686,146.98,7.19516093333333,30,190,Humping
Test43_150A_30TS_190WFR,9.72,14.594,146.98,7.15008706666667,30,190,Humping
Test43_150A_30TS_190WFR,9.82,14.356,147.1,7.03922533333333,30,190,Humping
Test43_150A_30TS_190WFR,9.92,14.264,147.1,6.99411466666667,30,190,Humping
Test43_150A_30TS_190WFR,10.02,13.971,147.22,6.8560354,30,190,Bead Cut
Test43_150A_30TS_190WFR,10.12,14.008,147.22,6.87419253333333,30,190,Balling
Test43_150A_30TS_190WFR,10.22,14.063,147.34,6.90680806666667,30,190,Balling
Test43_150A_30TS_190WFR,10.32,14.081,147.34,6.91564846666667,30,190,Balling
Test43_150A_30TS_190WFR,10.42,14.063,147.22,6.90118286666667,30,190,Balling
Test43_150A_30TS_190WFR,10.52,14.063,147.22,6.90118286666667,30,190,Balling
Test43_150A_30TS_190WFR,10.62,14.045,147.22,6.89234966666667,30,190,Balling
Test43_150A_30TS_190WFR,10.72,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,10.82,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,10.92,14.191,147.22,6.96399673333333,30,190,Balling
Test43_150A_30TS_190WFR,11.02,14.118,147.22,6.9281732,30,190,Balling
Test43_150A_30TS_190WFR,11.12,13.99,147.22,6.86535933333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,11.22,13.898,147.34,6.82577106666667,30,190,Balling
Test43_150A_30TS_190WFR,11.32,13.916,147.22,6.82904506666667,30,190,Balling
Test43_150A_30TS_190WFR,11.42,13.953,147.22,6.8472022,30,190,Balling
Test43_150A_30TS_190WFR,11.52,13.953,147.34,6.8527834,30,190,Balling
Test43_150A_30TS_190WFR,11.62,13.971,147.22,6.8560354,30,190,Balling
Test43_150A_30TS_190WFR,11.72,13.99,147.22,6.86535933333333,30,190,Balling
Test43_150A_30TS_190WFR,11.82,13.99,147.34,6.87095533333333,30,190,Balling
Test43_150A_30TS_190WFR,11.92,13.971,147.34,6.8616238,30,190,Balling
Test43_150A_30TS_190WFR,12.02,14.026,147.34,6.88863613333333,30,190,Balling
Test43_150A_30TS_190WFR,12.12,14.026,147.22,6.88302573333333,30,190,Balling
Test43_150A_30TS_190WFR,12.22,13.99,147.22,6.86535933333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,12.32,13.898,147.22,6.82021186666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,12.42,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,12.52,13.935,147.22,6.838369,30,190,Balling
Test43_150A_30TS_190WFR,12.62,13.971,147.22,6.8560354,30,190,Balling
Test43_150A_30TS_190WFR,12.72,14.008,147.22,6.87419253333333,30,190,Balling
Test43_150A_30TS_190WFR,12.82,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,12.92,14.246,147.22,6.99098706666667,30,190,Balling
Test43_150A_30TS_190WFR,13.02,14.301,147.1,7.012257,30,190,Balling
Test43_150A_30TS_190WFR,13.12,14.228,147.22,6.98215386666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,13.22,14.118,147.22,6.9281732,30,190,Bead Cut
Test43_150A_30TS_190WFR,13.32,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,13.42,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,13.52,14.136,147.22,6.9370064,30,190,Balling
Test43_150A_30TS_190WFR,13.62,14.154,147.22,6.9458396,30,190,Balling
Test43_150A_30TS_190WFR,13.72,14.173,147.22,6.95516353333333,30,190,Balling
Test43_150A_30TS_190WFR,13.82,14.173,147.22,6.95516353333333,30,190,Balling
Test43_150A_30TS_190WFR,13.92,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,14.02,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,14.12,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,14.22,14.154,147.22,6.9458396,30,190,Balling
Test43_150A_30TS_190WFR,14.32,14.173,147.22,6.95516353333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,14.42,14.154,147.22,6.9458396,30,190,Bead Cut
Test43_150A_30TS_190WFR,14.52,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,14.62,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,14.72,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,14.82,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,14.92,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,15.02,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,15.12,14.136,147.22,6.9370064,30,190,Balling
Test43_150A_30TS_190WFR,15.22,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,15.32,14.173,147.22,6.95516353333333,30,190,Balling
Test43_150A_30TS_190WFR,15.42,14.228,147.1,6.97646266666667,30,190,Balling
Test43_150A_30TS_190WFR,15.52,14.283,147.1,7.003431,30,190,Bead Cut
Test43_150A_30TS_190WFR,15.62,14.283,147.22,7.0091442,30,190,Lack of fusion
Test43_150A_30TS_190WFR,15.72,14.191,147.22,6.96399673333333,30,190,Balling
Test43_150A_30TS_190WFR,15.82,14.118,147.22,6.9281732,30,190,Balling
Test43_150A_30TS_190WFR,15.92,14.008,147.22,6.87419253333333,30,190,Balling
Test43_150A_30TS_190WFR,16.02,13.916,147.22,6.82904506666667,30,190,Balling
Test43_150A_30TS_190WFR,16.12,13.862,147.22,6.80254546666667,30,190,Balling
Test43_150A_30TS_190WFR,16.22,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,16.32,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,16.42,13.862,147.22,6.80254546666667,30,190,Balling
Test43_150A_30TS_190WFR,16.52,13.807,147.22,6.77555513333333,30,190,Balling
Test43_150A_30TS_190WFR,16.62,13.935,147.22,6.838369,30,190,Balling
Test43_150A_30TS_190WFR,16.72,14.228,147.1,6.97646266666667,30,190,Balling
Test43_150A_30TS_190WFR,16.82,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,16.92,13.953,147.22,6.8472022,30,190,Bead Cut
Test43_150A_30TS_190WFR,17.02,13.752,147.34,6.7540656,30,190,Balling
Test43_150A_30TS_190WFR,17.12,13.788,147.34,6.7717464,30,190,Balling
Test43_150A_30TS_190WFR,17.22,13.825,147.34,6.78991833333333,30,190,Balling
Test43_150A_30TS_190WFR,17.32,13.843,147.22,6.79322153333333,30,190,Balling
Test43_150A_30TS_190WFR,17.42,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,17.52,14.026,147.22,6.88302573333333,30,190,Balling
Test43_150A_30TS_190WFR,17.62,14.173,147.22,6.95516353333333,30,190,Balling
Test43_150A_30TS_190WFR,17.72,14.173,147.22,6.95516353333333,30,190,Balling
Test43_150A_30TS_190WFR,17.82,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,17.92,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,18.02,14.008,147.22,6.87419253333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,18.12,13.99,147.34,6.87095533333333,30,190,Balling
Test43_150A_30TS_190WFR,18.22,14.026,147.34,6.88863613333333,30,190,Balling
Test43_150A_30TS_190WFR,18.32,14.026,147.34,6.88863613333333,30,190,Balling
Test43_150A_30TS_190WFR,18.42,14.026,147.34,6.88863613333333,30,190,Balling
Test43_150A_30TS_190WFR,18.52,14.063,147.34,6.90680806666667,30,190,Balling
Test43_150A_30TS_190WFR,18.62,14.045,147.34,6.89796766666667,30,190,Balling
Test43_150A_30TS_190WFR,18.72,14.1,147.22,6.91934,30,190,Balling
Test43_150A_30TS_190WFR,18.82,14.209,147.22,6.97282993333333,30,190,Balling
Test43_150A_30TS_190WFR,18.92,14.246,147.22,6.99098706666667,30,190,Balling
Test43_150A_30TS_190WFR,19.02,14.173,147.22,6.95516353333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,19.12,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,19.22,14.063,147.22,6.90118286666667,30,190,Balling
Test43_150A_30TS_190WFR,19.32,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,19.42,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,19.52,14.063,147.22,6.90118286666667,30,190,Balling
Test43_150A_30TS_190WFR,19.62,14.008,147.22,6.87419253333333,30,190,Balling
Test43_150A_30TS_190WFR,19.72,13.916,147.22,6.82904506666667,30,190,Balling
Test43_150A_30TS_190WFR,19.82,13.88,147.22,6.81137866666667,30,190,Balling
Test43_150A_30TS_190WFR,19.92,13.971,147.22,6.8560354,30,190,Balling
Test43_150A_30TS_190WFR,20.02,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,20.12,14.246,147.22,6.99098706666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,20.22,14.246,147.22,6.99098706666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,20.32,14.026,147.22,6.88302573333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,20.42,13.843,147.34,6.79875873333333,30,190,Balling
Test43_150A_30TS_190WFR,20.52,13.843,147.22,6.79322153333333,30,190,Balling
Test43_150A_30TS_190WFR,20.62,13.862,147.22,6.80254546666667,30,190,Balling
Test43_150A_30TS_190WFR,20.72,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,20.82,13.953,147.34,6.8527834,30,190,Balling
Test43_150A_30TS_190WFR,20.92,13.953,147.34,6.8527834,30,190,Balling
Test43_150A_30TS_190WFR,21.02,13.971,147.22,6.8560354,30,190,Balling
Test43_150A_30TS_190WFR,21.12,14.191,147.22,6.96399673333333,30,190,Balling
Test43_150A_30TS_190WFR,21.22,14.319,147.22,7.0268106,30,190,Balling
Test43_150A_30TS_190WFR,21.32,14.228,147.22,6.98215386666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,21.42,13.935,147.34,6.843943,30,190,Balling
Test43_150A_30TS_190WFR,21.52,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,21.62,13.88,147.22,6.81137866666667,30,190,Balling
Test43_150A_30TS_190WFR,21.72,13.88,147.22,6.81137866666667,30,190,Balling
Test43_150A_30TS_190WFR,21.82,13.898,147.22,6.82021186666667,30,190,Balling
Test43_150A_30TS_190WFR,21.92,13.935,147.34,6.843943,30,190,Balling
Test43_150A_30TS_190WFR,22.02,14.081,147.22,6.91001606666667,30,190,Balling
Test43_150A_30TS_190WFR,22.12,14.429,147.22,7.08079126666667,30,190,Balling
Test43_150A_30TS_190WFR,22.22,14.759,147.1,7.23682966666667,30,190,Balling
Test43_150A_30TS_190WFR,22.32,14.905,146.98,7.30245633333333,30,190,Bead Cut
Test43_150A_30TS_190WFR,22.42,14.887,146.98,7.29363753333333,30,190,Humping
Test43_150A_30TS_190WFR,22.52,14.539,147.1,7.12895633333333,30,190,Humping
Test43_150A_30TS_190WFR,22.62,14.1,147.22,6.91934,30,190,Bead Cut
Test43_150A_30TS_190WFR,22.72,13.898,147.34,6.82577106666667,30,190,Balling
Test43_150A_30TS_190WFR,22.82,13.953,147.22,6.8472022,30,190,Balling
Test43_150A_30TS_190WFR,22.92,13.99,147.22,6.86535933333333,30,190,Balling
Test43_150A_30TS_190WFR,23.02,14.136,147.22,6.9370064,30,190,Balling
Test43_150A_30TS_190WFR,23.12,14.154,147.22,6.9458396,30,190,Balling
Test43_150A_30TS_190WFR,23.22,14.338,147.1,7.03039933333333,30,190,Balling
Test43_150A_30TS_190WFR,23.32,14.319,147.22,7.0268106,30,190,Balling
Test43_150A_30TS_190WFR,23.42,14.447,147.1,7.08384566666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,23.52,14.576,147.1,7.14709866666667,30,190,Balling
Test43_150A_30TS_190WFR,23.62,14.667,147.1,7.191719,30,190,Bead Cut
Test43_150A_30TS_190WFR,23.72,14.411,147.22,7.07195806666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,23.82,14.063,147.22,6.90118286666667,30,190,Balling
Test43_150A_30TS_190WFR,23.92,13.77,147.34,6.762906,30,190,Balling
Test43_150A_30TS_190WFR,24.02,13.807,147.22,6.77555513333333,30,190,Balling
Test43_150A_30TS_190WFR,24.12,13.862,147.34,6.80809026666667,30,190,Balling
Test43_150A_30TS_190WFR,24.22,13.898,147.34,6.82577106666667,30,190,Balling
Test43_150A_30TS_190WFR,24.32,13.916,147.34,6.83461146666667,30,190,Balling
Test43_150A_30TS_190WFR,24.42,14.026,147.34,6.88863613333333,30,190,Balling
Test43_150A_30TS_190WFR,24.52,14.173,147.34,6.96083273333333,30,190,Balling
Test43_150A_30TS_190WFR,24.62,14.429,147.22,7.08079126666667,30,190,Balling
Test43_150A_30TS_190WFR,24.72,14.447,147.22,7.08962446666667,30,190,Balling
Test43_150A_30TS_190WFR,24.82,14.649,147.1,7.182893,30,190,Balling
Test43_150A_30TS_190WFR,24.92,14.722,147.1,7.21868733333333,30,190,Balling
Test43_150A_30TS_190WFR,25.02,14.631,147.1,7.174067,30,190,Balling
Test43_150A_30TS_190WFR,25.12,14.246,147.22,6.99098706666667,30,190,Bead Cut
Test43_150A_30TS_190WFR,25.22,13.843,147.34,6.79875873333333,30,190,Balling
Test43_150A_30TS_190WFR,25.32,13.862,147.34,6.80809026666667,30,190,Balling
